W,MFPT
0.01,0.004093777956437555
0.1,0.004092743382948923
1.0,0.00408136725108444
10.0,0.003935073299809947
100.0,0.00339168874649748
1000.0,0.0032218838830315056
10000.0,0.0032153365728595134
