W,MFPT
0.01,0.004093667100425802
0.1,0.004091654256035406
1.0,0.004072296166511387
10.0,0.003935835620562368
100.0,0.0037489062738774114
1000.0,0.003814956086935194
10000.0,0.003841169088154776
