W,MFPT
0.01,0.23543934303347905
0.1,0.23572631670758298
1.0,0.23856868291333758
10.0,0.2644645664076189
100.0,0.3936922061044171
1000.0,0.5127575770062169
10000.0,0.5337524533225099
