W,MFPT
0.01,0.23629398041546457
0.1,0.2363621584907452
1.0,0.2370245772816086
10.0,0.24211970339779199
100.0,0.2538381948985205
1000.0,0.2573416872815564
10000.0,0.2577294843033048
