W,MFPT
0.01,0.23630158002051474
0.1,0.23643785704273468
1.0,0.23775517595599793
10.0,0.24753779755995428
100.0,0.26951245912877714
1000.0,0.27730699576552564
10000.0,0.27829301546061563
