0.06730007770537096,0.06730007982713034,0.06730008071584163,0.06730007982713034,0.06730007770537096,0.06730007982713034,0.06730008071584163,0.06730007982713034,0.06730007770537096,0.06730007982713034,0.06730008071584163,0.06730007982713034,0.06730007770537096,0.06730007982713034,0.06730008071584163,0.06730007982713034
0.06611634325051839,0.06611635103290234,0.06611635412060078,0.06611635103290234,0.06611634325051839,0.06611635103290234,0.06611635412060078,0.06611635103290234,0.06611634325051839,0.06611635103290234,0.06611635412060078,0.06611635103290234,0.06611634325051839,0.06611635103290234,0.06611635412060078,0.06611635103290234
0.0642979751495901,0.06429799127077471,0.06429799737667696,0.06429799127077471,0.0642979751495901,0.06429799127077471,0.06429799737667696,0.06429799127077471,0.0642979751495901,0.06429799127077471,0.06429799737667696,0.06429799127077471,0.0642979751495901,0.06429799127077471,0.06429799737667696,0.06429799127077471
0.06180818244085215,0.061808208537871924,0.06180821798743249,0.061808208537871924,0.06180818244085215,0.061808208537871924,0.06180821798743249,0.061808208537871924,0.06180818244085215,0.061808208537871924,0.06180821798743249,0.061808208537871924,0.06180818244085215,0.061808208537871924,0.06180821798743249,0.061808208537871924
0.05866177944160364,0.058661816041799084,0.05866182871979808,0.058661816041799084,0.05866177944160364,0.058661816041799084,0.05866182871979808,0.058661816041799084,0.05866177944160364,0.058661816041799084,0.05866182871979808,0.058661816041799084,0.05866177944160364,0.058661816041799084,0.05866182871979808,0.058661816041799084
0.05489833360138953,0.05489838014333149,0.0548983955749039,0.05489838014333149,0.05489833360138953,0.05489838014333149,0.0548983955749039,0.05489838014333149,0.05489833360138953,0.05489838014333149,0.0548983955749039,0.05489838014333149,0.05489833360138953,0.05489838014333149,0.0548983955749039,0.05489838014333149
0.05057379945302877,0.05057385438157355,0.050573871826319644,0.05057385438157355,0.05057379945302877,0.05057385438157355,0.050573871826319644,0.05057385438157355,0.05057379945302877,0.05057385438157355,0.050573871826319644,0.05057385438157355,0.05057379945302877,0.05057385438157355,0.050573871826319644,0.05057385438157355
0.04575658383625364,0.04575664475851765,0.0457566633079636,0.04575664475851765,0.04575658383625364,0.04575664475851765,0.0457566633079636,0.04575664475851765,0.04575658383625364,0.04575664475851765,0.0457566633079636,0.04575664475851765,0.04575658383625364,0.04575664475851765,0.0457566633079636,0.04575664475851765
0.040524957426095194,0.04052502131559404,0.040525039987015926,0.04052502131559404,0.040524957426095194,0.04052502131559404,0.040525039987015926,0.04052502131559404,0.040524957426095194,0.04052502131559404,0.040525039987015926,0.04052502131559404,0.040524957426095194,0.04052502131559404,0.040525039987015926,0.04052502131559404
0.03496491397310801,0.03496497740925083,0.03496499523067768,0.03496497740925083,0.03496491397310801,0.03496497740925083,0.03496499523067768,0.03496497740925083,0.03496491397310801,0.03496497740925083,0.03496499523067768,0.03496497740925083,0.03496491397310801,0.03496497740925083,0.03496499523067768,0.03496497740925083
0.029168174001254616,0.02916823343128425,0.029168249513871335,0.02916823343128425,0.029168174001254616,0.02916823343128425,0.029168249513871335,0.02916823343128425,0.029168174001254616,0.02916823343128425,0.029168249513871335,0.02916823343128425,0.029168174001254616,0.02916823343128425,0.029168249513871335,0.02916823343128425
0.02323022852580269,0.02323028053633373,0.02323029413144988,0.02323028053633373,0.02323022852580269,0.02323028053633373,0.02323029413144988,0.02323028053633373,0.02323022852580269,0.02323028053633373,0.02323029413144988,0.02323028053633373,0.02323022852580269,0.02323028053633373,0.02323029413144988,0.02323028053633373
0.01724839523186947,0.01724843681749564,0.017248447356886316,0.01724843681749564,0.01724839523186947,0.01724843681749564,0.017248447356886316,0.01724843681749564,0.01724839523186947,0.01724843681749564,0.017248447356886316,0.01724843681749564,0.01724839523186947,0.01724843681749564,0.017248447356886316,0.01724843681749564
0.011319892609858167,0.01131992142691766,0.01131992854522651,0.01131992142691766,0.011319892609858167,0.01131992142691766,0.01131992854522651,0.01131992142691766,0.011319892609858167,0.01131992142691766,0.01131992854522651,0.01131992142691766,0.011319892609858167,0.01131992142691766,0.01131992854522651,0.01131992142691766
0.0055399526965433325,0.005539967291055022,0.005539970830821482,0.005539967291055022,0.0055399526965433325,0.005539967291055022,0.005539970830821482,0.005539967291055022,0.0055399526965433325,0.005539967291055022,0.005539970830821482,0.005539967291055022,0.0055399526965433325,0.005539967291055022,0.005539970830821482,0.005539967291055022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
