W,MFPT
1e-07,0.23540742087650696
1e-06,0.23540742043913776
1e-05,0.23540749149971418
0.0001,0.23540814554375725
0.001,0.23541476212016485
0.01,0.23548069729433738
0.1,0.23613207065258596
1.0,0.24171751034257175
10.0,0.25589671912929557
100.0,0.25899548579525733
1000.0,0.25922478322042813
10000.0,0.2592460588065165
