1.2292751909953543e+159,2.0498733187348028e+158,3.4940756695368295e+157,5.378650203189049e+156,9.231377231792012e+155,1.753543048344042e+155,2.823823542144117e+154,4.932200028600866e+153,1.0121809086326512e+153,1.5447992045934503e+152,3.060981111335966e+151,5.594463820092853e+150,8.493179915575815e+149,1.4963034139213616e+149,3.066824896432623e+148,5.652574955911578e+147,1.0043857586865384e+147,1.7104974999083067e+146,2.703617498961876e+145,2.3949573514612962e+144,3.153603862439349e+143,1.5650358171424436e+143,3.1082068345521947e+142,5.79582828645658e+141,1.0590148865270303e+141,1.9693528651676175e+140,3.4379560781530914e+139,6.377351482162098e+138,1.0722123889700029e+138,1.9830957610341867e+137,3.536959767771463e+136,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
